adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/agnO4yvC1H05nEbqonBZ5TH7EcE.jpg,"[14, 10751, 18, 10770]",50479,en,Avalon High,"Elaine ""Ellie"" Harrison has just moved from Minnesota to Annapolis, Maryland while her parents take a year-long sabbatical to continue their medieval studies in nearby Washington D.C. Her new high school, Avalon High, seems like a typical high school with the stereotypical students: Lance the jock, Jennifer the cheerleader, Marco, the bad boy/desperado, and Will, the senior class president, quarterback, and all around good guy. But not everyone at Avalon High is who they appear to be, not even Ellie herself. Eventually, it becomes apparent that Avalon High is a situation where the ancient Arthurian legend is repeating itself.",5.0386,/A0VRhkL3l7YWHH4FTWMCki55rfx.jpg,2011-01-28,Avalon High,False,6.2,572
False,/7QkEgz9pEnS9AYzQmu465LMSwh0.jpg,"[35, 10749, 14, 18]",9889,en,Shallow Hal,"After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",6.7946,/q4lZrHWTWuybb6pzMucj1c0ngCW.jpg,2001-11-01,Shallow Hal,False,6.165,3123
False,/hu4psJoKxDYezvvS4GlLF531fom.jpg,"[14, 28, 53]",400106,en,Bright,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",6.3178,/whkT53Sv2vKAUiknQ13pqcWaPXB.jpg,2017-12-22,Bright,False,6.162,5941
False,/gu9SE1fuuc5cA8w8om21lc4at3h.jpg,"[14, 35, 10751, 10749]",10202,en,Bedtime Stories,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,7.1618,/2PljsqbhxrFUzfTnaVhsseHhXN0.jpg,2008-12-24,Bedtime Stories,False,6.156,2956
False,/zdhICEDUlBTQ43fQMa2KJt8fDFX.jpg,"[12, 14, 28, 35, 10751]",18360,en,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",6.9737,/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg,2009-05-20,Night at the Museum: Battle of the Smithsonian,False,6.153,7252
False,/h5ujW7dLHXI7LmCmeInzFEtcuhm.jpg,"[10749, 35, 10751, 14]",10869,en,Herbie Rides Again,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,2.6088,/1k14PPykkUQfhjn3xXDrc55lfHl.jpg,1974-02-12,Herbie Rides Again,False,6.2,434
False,/nO8lpaJLo1UVIXL7eM5ewwudvtY.jpg,"[14, 27, 53]",10836,en,Dagon,"A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...",5.3653,/8S648eMKObi8ERFS7cSYDocxSaZ.jpg,2001-10-12,Dagon,False,6.1,462
False,/tu5IcNPo99rJkIgNwKZqPYQ2MiY.jpg,"[27, 14, 10749]",403587,en,Return,"After reading an article about hypnotic regression, a woman whose maternal grandfather died when she was only three years old contacts the hypnotic subject named in the article believing that he is the reincarnation of her grandfather, and hoping that she can learn the truth about how he died.",0.7633,/54QOkHWUnn3gDZKfGojPiFqTHJD.jpg,1985-10-31,Return,False,6.1,2698
False,/mtrfLUfUoQunolDhmQy0GfbRclC.jpg,"[14, 12, 28]",27022,en,The Sorcerer's Apprentice,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",8.1828,/b5pIUsGll0418NyfNA5eYCI9aoK.jpg,2010-07-13,The Sorcerer's Apprentice,False,6.136,5236
False,/kYtxAK6zamj1tN9i2yUuPMiRa2M.jpg,"[10749, 35, 14]",1019420,en,Irish Wish,Maddie's dream guy is days away from marrying her best friend when a wish for true love made on an ancient stone in Ireland magically alters her fate.,5.9883,/v4Bb70dpIIQoEnZAHnm3nzCPauU.jpg,2024-03-14,Irish Wish,False,6.135,513
False,/f2z00VIPyrrfFabw0RnoY5M8uYt.jpg,"[18, 14]",44603,en,Hereafter,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",7.008,/zEBdYRjwFLEXXXE6IBOUD8W1mr6.jpg,2010-10-22,Hereafter,False,6.136,1802
False,/rqPehvtSbAbMQfYCy2spmPUGUNf.jpg,"[18, 14]",157820,fr,L'Écume des jours,A woman suffers from an unusual illness caused by a flower growing in her lungs.,1.2333,/y41mndWYov3oPSZdHUtyjEdALvF.jpg,2013-01-10,Mood Indigo,False,6.131,650
False,/78fqm4OGHe4a1Sl1WhX12pV8Ocr.jpg,"[14, 35, 10749]",8067,en,A Life Less Ordinary,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",4.0172,/tk7WNEwLZepFU2yPIIkRuQOO0Q9.jpg,1997-10-24,A Life Less Ordinary,False,6.1,488
False,/mYkTLvUJsxCcosOM9ggz9D8Thiw.jpg,"[35, 10751, 14, 18]",8989,en,Harry and the Hendersons,"Returning from a hunting trip in the forest, the Henderson family's car hits an animal in the road. At first they fear it was a man, but when they examine the ""body"" they find it's a ""bigfoot"". They think it's dead so they decide to take it home (there could be some money in this). As you guessed, it isn't dead. Far from being the ferocious monster they fear ""Harry"" to be, he's a friendly giant.",2.4852,/5ZNWhOEsuNHIQ1gbtwdTGK7srCr.jpg,1987-06-05,Harry and the Hendersons,False,6.127,724
False,/tnIr0EPYySwj4bzPhU3gLjEYlX1.jpg,"[35, 14, 53]",127867,en,The Brass Teapot,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",2.3649,/6txTmb8OIimrQezgD8ERMmrrbnT.jpg,2012-09-08,The Brass Teapot,False,6.1,510
False,/kAhjS7czQu0gtMVwDqfSBR2KjTF.jpg,"[12, 14, 28]",9610,en,Conan the Destroyer,"Conan is commissioned by the evil queen Taramis to safely escort a teen princess and her powerful bodyguard to a far away castle to retrieve the magic Horn of Dagoth. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro, the warrior woman Zula, and the inept Malak. Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.",6.9171,/m5i7S46DT1ESy7URkh2l92awGRr.jpg,1984-06-29,Conan the Destroyer,False,6.126,1636
False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",8.8326,/nFWhttU8PM50t25NPdy7PE7rv3G.jpg,2018-03-21,Pacific Rim: Uprising,False,6.119,5290
False,/w7H4II0nbwMLAWJjtC6fQ3EwHEm.jpg,"[10751, 16, 10749, 14]",14128,en,Cinderella II: Dreams Come True,"As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",9.5051,/kEDbtKhZsqPo7ypCzoz3fkq73Pc.jpg,2002-02-23,Cinderella II: Dreams Come True,False,6.119,1526
False,/ayEMeQUUvwtHzzA9Qurw4bc1oVy.jpg,"[35, 14]",613080,it,Il primo Natale,"A thief and a priest end up magically transported in the year 0's Palestine, where they'll have to make sure that the Nativity will follow its course.",0.7467,/pNfGE8n1iv1DIBNSG1kQLtHV290.jpg,2019-12-12,Once Upon a Time in Bethlehem,False,6.1,515
False,/s0ChBkAuxCm1eNOkPvMccW9PMix.jpg,"[14, 28, 12, 27, 53]",2269,ru,Дневной дозор,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",2.3062,/c99EkthlyDtdVh0xTaKsk9PRDg1.jpg,2006-01-01,Day Watch,False,6.118,592
False,/xCtyGEn5VGMKV7S9xRbQJyojgYf.jpg,"[35, 18, 14]",10013,en,Peggy Sue Got Married,"At her 25th high school reunion, Peggy Sue faints and awakens in 1960—back in her senior year, before her marriage and all her regrets. Given a second chance to relive her youth, she must decide whether to change the choices that shaped her life or embrace the past that made her who she is.",5.5526,/tfuQcvQmURiMqB2VPwytU3cPpEm.jpg,1986-10-10,Peggy Sue Got Married,False,6.115,646
False,/4KSOnimRKhEcT1cV3t8nd5NEeVQ.jpg,"[18, 14, 10749]",283378,en,Fallen,"Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",5.663,/usGCM7wiUQhijEwz39brIaoGlVa.jpg,2016-11-10,Fallen,False,6.1,1662
False,/5UTOmyAIe7icGgjc5ETOZNMITmj.jpg,"[12, 18, 28, 14]",37861,en,Valhalla Rising,"Scandinavia, 1,000 AD. For years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.",5.3231,/7LBMcAx6XHwEduIsBYipvUke9n.jpg,2009-09-04,Valhalla Rising,False,6.112,1314
False,/lh0uM88KjXsmRzWXUGAGWJ0AOJR.jpg,"[10751, 35, 14]",21972,en,Like Mike,"Calvin and his friends, who all live in an orphanage, find old shoes with the faded letters MJ connected to a powerline. One stormy night, they go to get the shoes when Calvin and the shoes are struck by lightning. Calvin now has unbelievable basketball powers and has the chance to play for the NBA.",3.6585,/egRPomqjD4g2Ojwc7WKaHoylys5.jpg,2002-07-03,Like Mike,False,6.1,563
False,/y5uIU4LMXPpINIpTDT6ry1lu9P4.jpg,"[27, 14]",10351,en,Wishmaster,"The Djinn, having been released from his ancient prison, seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth.",3.872,/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg,1997-09-19,Wishmaster,False,6.104,691
False,/eec2tDpexGhAQOjwSno13PFP978.jpg,"[18, 35, 14]",72358,en,A Thousand Words,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",6.1302,/hSxVSMHrW3epffELvi2CC5XdFXb.jpg,2012-03-07,A Thousand Words,False,6.1,1390
False,/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg,"[14, 27, 28]",60304,en,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",9.4091,/j343Rpj3WeNvP0SV80zveve70io.jpg,2013-01-17,Hansel & Gretel: Witch Hunters,False,6.099,7057
False,/sqcqFzAj3IPSFprQSLHr5JOBU4m.jpg,"[10751, 16, 12, 14, 35]",228165,en,The SpongeBob Movie: Sponge Out of Water,"Evil pirate Burger Beard is in search of the final page of a magical book that makes any evil plan he writes in it come true, but the final page happens to be the Krabby Patty secret formula. When Burger Beard endangers Bikini Bottom, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton must embark on a quest to retrieve the recipe and save their city...a quest that takes them to the surface world and transforms them into superheroes.",8.7505,/2WDmjUlSAPlA27i2OwEC7sRTFw3.jpg,2015-01-28,The SpongeBob Movie: Sponge Out of Water,False,6.098,2514
False,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"[35, 14, 27, 10751]",442062,en,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",7.6612,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,2018-10-11,Goosebumps 2: Haunted Halloween,False,6.097,1616
False,/cJYerfZVf2rNwfGMK3MQ8lTbMnY.jpg,"[35, 14]",62213,en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,9.0844,/fd9Ck4cxVlmtXsbeGtQW7WFuUFI.jpg,2012-05-09,Dark Shadows,False,6.097,7577
False,/1GyjyL1xFXHQKP8ztci2BPZbFUS.jpg,"[27, 18, 14]",590995,en,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,7.4805,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,2020-10-28,The Craft: Legacy,False,6.097,888
False,/spQjZHP7lMVAMLun98W4YA1c2jL.jpg,"[35, 12, 14]",296100,en,The Night Before,"In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.",5.5933,/rfeNBaiMBg0UQsBQFv1qsjTjZWn.jpg,2015-11-20,The Night Before,False,6.093,1813
False,/uaTVgIzIn02wd1SBTDXouGTpiIG.jpg,"[14, 35, 10749]",1636,en,Bedazzled,"Elliot Richards, a socially awkward IT worker, is given seven wishes to get the girl of his dreams when he meets a very seductive Satan. The catch: his soul. Some of his wishes include being a 7 foot basketball star, a wealthy, powerful man, and a sensitive caring guy. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",7.7298,/sBV28EVvWsJRosMsEFCbVmpAZEl.jpg,2000-10-19,Bedazzled,False,6.093,2086
False,/piz0BFUJ4Bro4BFzxxkNpsGCmOd.jpg,"[14, 27, 10751]",739990,en,Nightbooks,"Alex, a boy obsessed with scary stories, is trapped by a witch in her modern, magical New York City apartment. His original hair-raising tales are the only thing keeping him safe as he desperately tries to find a way out of this twisted place.",5.4651,/ysJte1iqN8pFQ470tumnViB1wHP.jpg,2021-09-15,Nightbooks,False,6.1,412
False,/oVp4NyyOqVPKrv5PBA7Sjwoh09S.jpg,"[28, 27, 14]",9946,en,End of Days,"Cynical bodyguard Jericho is hired by a man possessed by Satan, who is in search of his bride. When Jericho realizes what is happening, he must do everything he can to save the woman and the world.",8.7807,/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,1999-11-24,End of Days,False,6.088,2021
